label,sample,sensor,channel,mean,std,min,max,median,variance
KO_HIGH_2mm,PMI_400rpm,IMP23ABSU_MIC,MIC,-0.010764346105414643,233.10208839809928,-1655.0,1265.0,0.0,54336.5836155553
KO_HIGH_2mm,PMI_400rpm,IMP34DT05_MIC,Time,43.57797695605121,25.072638275855837,0.150904,87.005049766,43.5779767705,628.6371901119112
KO_HIGH_2mm,PMI_400rpm,IMP34DT05_MIC,MIC,-0.09072175581674262,261.24478030265436,-1344.0,1266.0,0.0,68248.83523538214
KO_HIGH_2mm,PMI_400rpm,ISM330DHCX_ACC,Time,43.53786651703794,25.035836832730126,0.174579,86.901136771,43.537800798999996,626.7931259150865
KO_HIGH_2mm,PMI_400rpm,ISM330DHCX_ACC,A_x [g],-0.008173669152542373,0.07331311966435711,-0.289384,0.34404,-0.007808,0.005374813514920344
KO_HIGH_2mm,PMI_400rpm,ISM330DHCX_ACC,A_y [g],-0.033407259999999994,0.07746912014217291,-0.392352,0.322568,-0.03416,0.0060014645756024205
KO_HIGH_2mm,PMI_400rpm,ISM330DHCX_ACC,A_z [g],1.0165049346440682,0.034915427158720515,0.855952,1.175104,1.016504,0.0012190870536759183
KO_HIGH_2mm,PMI_400rpm,ISM330DHCX_GYRO,Time,43.53786651703794,25.035836832730126,0.174579,86.901136771,43.537800798999996,626.7931259150865
KO_HIGH_2mm,PMI_400rpm,ISM330DHCX_GYRO,G_x [mdps],311.1077627118644,3523.486187168449,-15540.0,35000.0,420.0,12414954.911166852
KO_HIGH_2mm,PMI_400rpm,ISM330DHCX_GYRO,G_y [mdps],-1114.258813559322,3912.046714843424,-168980.0,71120.0,-980.0,15304109.499117227
KO_HIGH_2mm,PMI_400rpm,ISM330DHCX_GYRO,G_z [mdps],-511.39081355932205,3897.6417566171694,-139300.0,174440.0,-560.0,15191611.262925774
KO_HIGH_2mm,PMI_400rpm,LPS22HH_PRESS,Time,43.406718942226746,24.68174545764495,0.660672,86.154225682,43.40599003050001,609.1885588359771
KO_HIGH_2mm,PMI_400rpm,LPS22HH_PRESS,PRESS,1010.7809026247971,0.050029580436280155,1010.5859375,1010.986083984,1010.781005859,0.002502958918630226
KO_HIGH_2mm,PMI_400rpm,LPS22HH_TEMP,Time,43.406718942226746,24.68174545764495,0.660672,86.154225682,43.40599003050001,609.1885588359771
KO_HIGH_2mm,PMI_400rpm,LPS22HH_TEMP,TEMP,33.213095971923494,0.09744730206691928,32.799999237,33.349998474,33.229999542,0.009495976680121409
KO_HIGH_2mm,PMI_400rpm,STTS751_TEMP,Time,43.081653360160715,24.826332271082737,0.408501,85.987025706,43.0674994,616.3467740342041
KO_HIGH_2mm,PMI_400rpm,STTS751_TEMP,TEMP,32.13597470238095,0.061054706513187194,32.0,32.25,32.125,0.003727677187411423
KO_HIGH_2mm,PMI_50rpm,HTS221_HUM,Time,40.260956305374,22.918023438406752,0.642552,79.921595923,40.256661183999995,525.2357983233613
